MACAddress,Username,Campus,Role,Device Name,Group,Folder,Device Location,ConnectDate,ConnectHour,ConnectMinute,ConnectDN,DisconnectDate,DisconnectHour,DisconnectMinute,DisconnectDN,Duration,Total Traffic (MB),Total Traffic In (MB),Total Traffic Out (MB),Avg Usage (Kbps),Avg Signal (dBm),Avg Signal Quality,Vendor,Connection Mode,SSID,AOS Device Type,Device Type,Manufacturer,Model,OS,OS Detail
6bcfd964b7becb9cd9f95915351ce55f835d867588657fcf5a441c2457a5e99f,-,-,-,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,11,12,AM,12/9/2015,11,21,AM,9 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9_1
cbce4e645a34541cd625a68a4643c1bb6fd7223007ce64a5531aacedcb6b66d9,bc09086fa912a614567491ae1d36307fb145810fff32e5323d94e262fef1ed98,pit,CLAREMONT-WPA-ROLE,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/8/2015,11,21,PM,12/9/2015,12,2,AM,2 mins,0.09,0.06,0.03,6.91,-67.98,29,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
cbce4e645a34541cd625a68a4643c1bb6fd7223007ce64a5531aacedcb6b66d9,bc09086fa912a614567491ae1d36307fb145810fff32e5323d94e262fef1ed98,pit,CLAREMONT-WPA-ROLE,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,12,2,AM,12/9/2015,12,22,AM,20 mins,0.01,0.01,0.01,0.19,-71.9,23,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
cbce4e645a34541cd625a68a4643c1bb6fd7223007ce64a5531aacedcb6b66d9,bc09086fa912a614567491ae1d36307fb145810fff32e5323d94e262fef1ed98,pit,CLAREMONT-WPA-ROLE,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,12,22,AM,12/9/2015,12,42,AM,20 mins,0,0,0,0.06,-70,27,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
cbce4e645a34541cd625a68a4643c1bb6fd7223007ce64a5531aacedcb6b66d9,bc09086fa912a614567491ae1d36307fb145810fff32e5323d94e262fef1ed98,pit,CLAREMONT-WPA-ROLE,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,12,42,AM,12/9/2015,12,44,AM,1 min,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
7a0f325152a1c6bbe69076430da6ab1954f4cab85f38edc8b12e36e97cdf0ee7,aa9d915f8b6096906029a278a3aff3f13d41fad7564d8fa9045ee6fdf4487a2f,scr,CLAREMONT-WPA-ROLE,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,4,6,PM,12/9/2015,4,28,PM,21 mins,0,0,0,0.04,-87,8,Apple,802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
1cd1ff11d3f0e9d5373ff12dba949b4ec12cedfe40dd36789201f2916f18a402,-,-,-,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,7,58,PM,12/9/2015,8,2,PM,4 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,-,Apple,-,-,-,-
b146399b3dcb4b9c300ee5f80763f11c008ccd0a53d0923ba57c0cf47d2f86a4,ERROR,-,-,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,6,58,PM,12/9/2015,7,0,PM,2 mins,0,0,0,0,0,0,Unknown,802.11n (2.4 GHz),Claremont,Android,Samsung SM-G928T,Samsung,SM-G928T,Android,Linux; Android 5.1.1; SM-G928T Build/LRX22C
b146399b3dcb4b9c300ee5f80763f11c008ccd0a53d0923ba57c0cf47d2f86a4,-,-,CLAREMONT-PREAUTH-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,7,11,PM,12/9/2015,7,42,PM,30 mins,0,0,0,0,-77.61,14,Unknown,802.11n (5 GHz),Claremont,Android,Samsung SM-G928T,Samsung,SM-G928T,Android,Linux; Android 5.1.1; SM-G928T Build/LRX22C
7f1d47b24f70dde99699b6fca2a76373da60ad4d2ea4ac12e9a15e99857a6acb,-,-,CLAREMONT-PREAUTH-ROLE,CUC-HON-2-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 East,12/9/2015,8,22,PM,12/9/2015,8,32,PM,10 mins,0,0,0,0,-97,0,Motorola Mobility LLC,802.11n (5 GHz),Claremont,Android,Android,-,XT1254,Android,Linux; U; Android 5.1; XT1254 Build/SU4TL-44
95afacae23edd739f7a2d04f8b83237b52d5cab2be877eab9d85534964c5b9e3,39abf616867417eb12c6a38cfb1f27521bfa13dd381c1b8b945c4be05e62a809,cgu,CLAREMONT-ROLE,CUC-HON-2-S-BELVEDERE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,4,58,PM,12/9/2015,5,19,PM,20 mins,0.3,0.17,0.13,3.95,-48,44,Motorola Mobility LLC,802.11n (5 GHz),Claremont,Android,Android,-,XT1254,Android,Linux; U; Android 5.1; XT1254 Build/SU4TL-44
95afacae23edd739f7a2d04f8b83237b52d5cab2be877eab9d85534964c5b9e3,-,-,-,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,4,48,PM,12/9/2015,4,53,PM,4 mins,0,0,0,0,0,0,Motorola Mobility LLC,802.11n (5 GHz),Claremont,Android,Android,-,XT1254,Android,Linux; U; Android 5.1; XT1254 Build/SU4TL-44
95afacae23edd739f7a2d04f8b83237b52d5cab2be877eab9d85534964c5b9e3,39abf616867417eb12c6a38cfb1f27521bfa13dd381c1b8b945c4be05e62a809,cgu,CLAREMONT-ROLE,CUC-HON-2-S-BELVEDERE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,5,19,PM,12/9/2015,6,10,PM,50 mins,21.71,20.5,1.2,96.47,-45.5,51,Motorola Mobility LLC,802.11n (5 GHz),Claremont,Android,Android,-,XT1254,Android,Linux; U; Android 5.1; XT1254 Build/SU4TL-44
95afacae23edd739f7a2d04f8b83237b52d5cab2be877eab9d85534964c5b9e3,39abf616867417eb12c6a38cfb1f27521bfa13dd381c1b8b945c4be05e62a809,cgu,CLAREMONT-ROLE,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,6,10,PM,12/9/2015,6,40,PM,30 mins,0.01,0.01,0,0.05,-96.99,0,Motorola Mobility LLC,802.11n (5 GHz),Claremont,Android,Android,-,XT1254,Android,Linux; U; Android 5.1; XT1254 Build/SU4TL-44
20c360a790a2ee42660c69df3ab3a3c811e56b4ea631315eb351b217c6e4a9f4,2bde4dee339bf1f8df75044f330976e7b9108ca373a6b60f87d005207beb3f3e,PIT,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,11,18,PM,-,,,,41 mins,0.21,0.15,0.06,0.94,-56.03,40.97,Motorola Mobility LLC,802.11n (5 GHz),Claremont-WPA,Android,Google XT1064,Google,XT1064,Android,Linux; U; Android 5.0.2; en-us; XT1064 Build/LXB22.99-24.12
45f2a32497792104173912655123ffe2f8d3935e29a05c063709a138ff40f25a,d58bc03b91d5b86a6e6dd52cbd2a97b8bb41fada45a2b5cae02fa62dc723289c,POM,CLAREMONT-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/9/2015,8,17,PM,12/9/2015,8,22,PM,5 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1
45f2a32497792104173912655123ffe2f8d3935e29a05c063709a138ff40f25a,d58bc03b91d5b86a6e6dd52cbd2a97b8bb41fada45a2b5cae02fa62dc723289c,POM,CLAREMONT-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/9/2015,8,32,PM,12/9/2015,9,34,PM,1 hr 1 min,57.57,53.88,3.69,153.51,-72.63,20,Apple,802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1
45f2a32497792104173912655123ffe2f8d3935e29a05c063709a138ff40f25a,d58bc03b91d5b86a6e6dd52cbd2a97b8bb41fada45a2b5cae02fa62dc723289c,POM,CLAREMONT-ROLE,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,8,22,PM,12/9/2015,8,32,PM,10 mins,0,0,0,0,-97,0,Apple,802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1
45f2a32497792104173912655123ffe2f8d3935e29a05c063709a138ff40f25a,d58bc03b91d5b86a6e6dd52cbd2a97b8bb41fada45a2b5cae02fa62dc723289c,POM,CLAREMONT-ROLE,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,9,34,PM,12/9/2015,9,44,PM,10 mins,0,0,0,0,-97,0,Apple,802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1
45f2a32497792104173912655123ffe2f8d3935e29a05c063709a138ff40f25a,d58bc03b91d5b86a6e6dd52cbd2a97b8bb41fada45a2b5cae02fa62dc723289c,POM,CLAREMONT-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/9/2015,11,46,PM,12/9/2015,11,56,PM,10 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1
45f2a32497792104173912655123ffe2f8d3935e29a05c063709a138ff40f25a,d58bc03b91d5b86a6e6dd52cbd2a97b8bb41fada45a2b5cae02fa62dc723289c,POM,CLAREMONT-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/9/2015,9,44,PM,12/9/2015,11,46,PM,2 hrs 2 mins,29.58,27.64,1.94,46.4,-72.72,20,Apple,802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1
45f2a32497792104173912655123ffe2f8d3935e29a05c063709a138ff40f25a,d58bc03b91d5b86a6e6dd52cbd2a97b8bb41fada45a2b5cae02fa62dc723289c,POM,CLAREMONT-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,11,56,PM,12/10/2015,12,7,AM,3 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1
bcfa1b790d2c06a42a40d6b2828c14f3ba0e03516102088f945f842a83415220,75ab91d9385dfe9dacfe27bcc5231b7355391a4115820eaace6a7e6f2516f752,cgu,CLAREMONT-ROLE,CUC-HON-3-E-OUTSIDE_DC,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,9,12,AM,12/9/2015,9,40,AM,27 mins,0.47,0.39,0.09,6.33,-54,43,"Samsung Electro Mechanics co., LTD.",802.11n (2.4 GHz),Claremont,Android,Samsung SM-N920T,Samsung,SM-N920T,Android,Linux; Android 5.1.1; SM-N920T Build/LRX22C
bcfa1b790d2c06a42a40d6b2828c14f3ba0e03516102088f945f842a83415220,75ab91d9385dfe9dacfe27bcc5231b7355391a4115820eaace6a7e6f2516f752,cgu,CLAREMONT-ROLE,CUC-HON-3-E-ASIAN_STUDIES,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,9,40,AM,12/9/2015,1,33,PM,3 hrs 53 mins,2.13,0.42,1.72,1.35,-61.5,35,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),Claremont,Android,Samsung SM-N920T,Samsung,SM-N920T,Android,Linux; Android 5.1.1; SM-N920T Build/LRX22C
a3c44cb36b2e5c12feffc7703f6d6a19452fce0cb770337d234a3ea13f9f9025,-,-,CUC-GUEST-AAA,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,11,36,PM,-,,,,23 mins,0.5,0.21,0.29,3.36,-77.13,19.87,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Android,-,SM-N920T,Android,Linux; U; Android 5.1.1; SM-N920T Build/LMY47X
a3c44cb36b2e5c12feffc7703f6d6a19452fce0cb770337d234a3ea13f9f9025,-,-,-,CUC-MUDD-3-S-KECK2,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 South,12/9/2015,8,34,PM,12/9/2015,8,43,PM,8 mins,0,0,0,0,0,0,"Samsung Electro Mechanics co., LTD.",802.11n (2.4 GHz),CUC-GUEST,Android,Android,-,SM-N920T,Android,Linux; U; Android 5.1.1; SM-N920T Build/LMY47X
a3c44cb36b2e5c12feffc7703f6d6a19452fce0cb770337d234a3ea13f9f9025,-,-,CUC-GUEST-AAA,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,8,43,PM,12/9/2015,9,34,PM,50 mins,2.05,1.25,0.8,6.85,-79.4,17,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Android,-,SM-N920T,Android,Linux; U; Android 5.1.1; SM-N920T Build/LMY47X
a3c44cb36b2e5c12feffc7703f6d6a19452fce0cb770337d234a3ea13f9f9025,-,-,CUC-GUEST-AAA,CUC-MUDD-3-S-KECK2,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 South,12/9/2015,9,34,PM,12/9/2015,9,44,PM,10 mins,0,0,0,0,-80,17,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Android,-,SM-N920T,Android,Linux; U; Android 5.1.1; SM-N920T Build/LMY47X
a3c44cb36b2e5c12feffc7703f6d6a19452fce0cb770337d234a3ea13f9f9025,-,-,CUC-GUEST-AAA,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,9,44,PM,12/9/2015,11,15,PM,1 hr 31 mins,1.97,0.75,1.22,4.04,-81.37,15,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Android,-,SM-N920T,Android,Linux; U; Android 5.1.1; SM-N920T Build/LMY47X
a3c44cb36b2e5c12feffc7703f6d6a19452fce0cb770337d234a3ea13f9f9025,-,-,CUC-GUEST-AAA,CUC-MUDD-3-S-KECK2,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 South,12/9/2015,11,15,PM,12/9/2015,11,36,PM,20 mins,0.05,0.02,0.04,0.73,-82,15,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Android,-,SM-N920T,Android,Linux; U; Android 5.1.1; SM-N920T Build/LMY47X
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,1,33,PM,12/9/2015,1,43,PM,10 mins,0,0,0,0,-97,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-MUDD-3-IRIS-N,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,1,3,PM,12/9/2015,1,23,PM,20 mins,0,0,0,0,0,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,1,43,PM,12/9/2015,2,4,PM,20 mins,1.39,0.5,0.89,18.57,-97,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,2,4,PM,12/9/2015,2,14,PM,10 mins,0,0,0,0,0,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,2,14,PM,12/9/2015,2,25,PM,10 mins,0,0,0,0,-64,33,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,3,36,PM,12/9/2015,3,57,PM,20 mins,0.26,0.16,0.1,3.42,-71.29,25,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,5,8,PM,12/9/2015,5,19,PM,10 mins,0,0,0,0,-67.22,29,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,5,19,PM,12/9/2015,5,29,PM,10 mins,0,0,0,0,-63,34,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-MUDD-3-S-KECK2,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 South,12/9/2015,2,25,PM,12/9/2015,3,26,PM,1 hr 1 min,0.92,0.62,0.3,3.05,-64.61,32,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,4,28,PM,12/9/2015,5,8,PM,40 mins,33.8,29.82,3.98,150.23,-68.44,28,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-2-S-STUDY_AREA,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,3,26,PM,12/9/2015,3,36,PM,10 mins,0,0,0,0,-76.92,20,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,5,49,PM,12/9/2015,5,59,PM,10 mins,0,0,0,0,0,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,3,57,PM,12/9/2015,4,28,PM,30 mins,79.3,12.99,66.31,528.69,-66.71,30,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,6,20,PM,12/9/2015,6,40,PM,20 mins,0.49,0.33,0.15,6.48,-48.1,48,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-2-S-ADMIN_CONF_ROOM,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,5,29,PM,12/9/2015,5,49,PM,20 mins,0.1,0.07,0.03,1.36,-58.05,38,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-2-S-RTLS,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,6,51,PM,12/9/2015,7,1,PM,10 mins,0,0,0,0,-49,48,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-2-S-RTLS,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,7,1,PM,12/9/2015,7,21,PM,20 mins,0.08,0.03,0.06,1.11,-53.96,43,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,5,59,PM,12/9/2015,6,20,PM,20 mins,0.4,0.17,0.23,3.52,-59,38,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-1-N-CAFE,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,6,40,PM,12/9/2015,6,51,PM,10 mins,0,0,0,0,-95.44,1,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
28f9ec8779d30b7b97ba21cdc39d3c98d0aa9039677e2058fb52aa9fc038c3f0,-,-,CUC-GUEST-AAA,CUC-HON-4-EAST,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,7,21,PM,12/9/2015,7,31,PM,10 mins,0,0,0,0,0,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-G920T1,Samsung,SM-G920T1,Android,Linux; Android 5.1.1; SM-G920T1 Build/LRX22C
64267e77daf4af74a10a50cb3240e290aac133311cda11f4ed8d42e3ad52a7bd,daea8d3ff049fbe8c3ae926fa903668bed76a4b350550b8229db06b4bfa2fcc6,CMC,CLAREMONT-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/9/2015,8,16,PM,12/9/2015,8,32,PM,16 mins,0,0,0,0,-75,18,Intel Corporate,802.11n (5 GHz),Claremont,Win 8,Windows 8,-,-,Windows,Windows NT 6.3; WOW64
64267e77daf4af74a10a50cb3240e290aac133311cda11f4ed8d42e3ad52a7bd,daea8d3ff049fbe8c3ae926fa903668bed76a4b350550b8229db06b4bfa2fcc6,CMC,CLAREMONT-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,8,32,PM,12/9/2015,11,28,PM,2 hrs 56 mins,659.16,612.84,46.32,532.66,-71.47,22,Intel Corporate,802.11n (5 GHz),Claremont,Win 8,Windows 8,-,-,Windows,Windows NT 6.3; WOW64
